datetime,mild,sars,positive,underobs,recovered,deaths,masc,fem,mild_s,sars_s,positive_s,underobs_s,recovered_s,deaths_s,masc_s,fem_s,mild_m,sars_m,positive_m,underobs_m,recovered_m,deaths_m,masc_m,fem_m
2020-08-12,2921,206,791,386,382,23,363,428,,,,,,,,,,,,,,,,
2020-08-13,2966,208,814,401,390,23,378,436,45.0,2.0,23.0,15.0,8.0,0.0,15.0,8.0,,,,,,,,
2020-08-14,3023,210,835,422,390,23,390,436,57.0,2.0,21.0,21.0,0.0,0.0,12.0,0.0,,,,,,,,
2020-08-15,3030,210,841,428,390,23,393,438,7.0,0.0,6.0,6.0,0.0,0.0,3.0,2.0,,,,,,,,
2020-08-16,3030,210,842,428,390,24,394,438,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,
2020-08-17,3071,211,866,450,390,25,404,454,41.0,1.0,24.0,22.0,0.0,1.0,10.0,16.0,,,,,,,,
2020-08-18,3112,213,890,473,390,26,415,471,41.0,2.0,24.0,23.0,0.0,1.0,11.0,17.0,,,,,,,,
2020-08-19,3154,215,914,496,390,28,426,488,42.0,2.0,24.0,23.0,0.0,2.0,11.0,17.0,33.0,1.0,18.0,16.0,1.0,1.0,9.0,9.0
2020-08-20,3237,217,917,95,794,28,428,489,83.0,2.0,3.0,-401.0,404.0,0.0,2.0,1.0,39.0,1.0,15.0,-44.0,58.0,1.0,7.0,8.0
2020-08-21,3263,219,934,111,794,28,437,497,26.0,2.0,17.0,16.0,0.0,0.0,9.0,8.0,34.0,1.0,14.0,-44.0,58.0,1.0,7.0,9.0
2020-08-22,3290,221,951,128,794,29,446,505,27.0,2.0,17.0,17.0,0.0,1.0,9.0,8.0,37.0,2.0,16.0,-43.0,58.0,1.0,8.0,10.0
2020-08-23,3316,223,968,145,794,29,455,513,26.0,2.0,17.0,17.0,0.0,0.0,9.0,8.0,41.0,2.0,18.0,-40.0,58.0,1.0,9.0,11.0
2020-08-24,3343,225,986,162,794,30,465,521,27.0,2.0,18.0,17.0,0.0,1.0,10.0,8.0,39.0,2.0,17.0,-41.0,58.0,1.0,9.0,10.0
2020-08-25,3432,226,1016,156,830,30,483,533,89.0,1.0,30.0,-6.0,36.0,0.0,18.0,12.0,46.0,2.0,18.0,-45.0,63.0,1.0,10.0,9.0
2020-08-26,3436,228,1034,109,895,30,494,540,4.0,2.0,18.0,-47.0,65.0,0.0,11.0,7.0,40.0,2.0,17.0,-55.0,72.0,0.0,10.0,7.0
2020-08-27,3507,229,1046,121,895,30,503,543,71.0,1.0,12.0,12.0,0.0,0.0,9.0,3.0,39.0,2.0,18.0,4.0,14.0,0.0,11.0,8.0
2020-08-28,3546,230,1053,96,927,30,508,545,39.0,1.0,7.0,-25.0,32.0,0.0,5.0,2.0,40.0,2.0,17.0,-2.0,19.0,0.0,10.0,7.0
2020-08-29,3574,231,1064,78,955,30,512,552,28.0,1.0,11.0,-18.0,28.0,0.0,4.0,7.0,41.0,1.0,16.0,-7.0,23.0,0.0,9.0,7.0
2020-08-30,3602,232,1076,61,984,30,516,560,28.0,1.0,12.0,-17.0,29.0,0.0,4.0,8.0,41.0,1.0,15.0,-12.0,27.0,0.0,9.0,7.0
2020-08-31,3630,233,1088,44,1013,31,520,568,28.0,1.0,12.0,-17.0,29.0,1.0,4.0,8.0,41.0,1.0,15.0,-17.0,31.0,0.0,8.0,7.0
2020-09-01,3694,234,1099,55,1013,31,526,573,64.0,1.0,11.0,11.0,0.0,0.0,6.0,5.0,37.0,1.0,12.0,-14.0,26.0,0.0,6.0,6.0
2020-09-02,3719,238,1102,58,1013,31,527,575,25.0,4.0,3.0,3.0,0.0,0.0,1.0,2.0,40.0,1.0,10.0,-7.0,17.0,0.0,5.0,5.0
2020-09-03,3755,238,1119,50,1038,31,534,585,36.0,0.0,17.0,-8.0,25.0,0.0,7.0,10.0,35.0,1.0,10.0,-10.0,20.0,0.0,4.0,6.0
2020-09-04,3795,240,1120,51,1038,31,534,586,40.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,36.0,1.0,10.0,-6.0,16.0,0.0,4.0,6.0
2020-09-05,3807,242,1126,57,1038,31,537,589,12.0,2.0,6.0,6.0,0.0,0.0,3.0,3.0,33.0,2.0,9.0,-3.0,12.0,0.0,4.0,5.0
2020-09-06,3819,244,1133,64,1038,31,541,592,12.0,2.0,7.0,7.0,0.0,0.0,4.0,3.0,31.0,2.0,8.0,0.0,8.0,0.0,4.0,5.0
2020-09-07,3831,246,1139,70,1038,31,544,595,12.0,2.0,6.0,6.0,0.0,0.0,3.0,3.0,29.0,2.0,7.0,4.0,4.0,0.0,3.0,4.0
2020-09-08,3844,248,1146,77,1038,31,548,598,13.0,2.0,7.0,7.0,0.0,0.0,4.0,3.0,21.0,2.0,7.0,3.0,4.0,0.0,3.0,4.0
2020-09-09,3862,248,1159,89,1038,32,552,607,18.0,0.0,13.0,12.0,0.0,1.0,4.0,9.0,20.0,1.0,8.0,4.0,4.0,0.0,4.0,5.0
2020-09-10,3881,248,1171,56,1083,32,556,615,19.0,0.0,12.0,-33.0,45.0,0.0,4.0,8.0,18.0,1.0,7.0,1.0,6.0,0.0,3.0,4.0
2020-09-11,3914,248,1175,60,1083,32,556,619,33.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,17.0,1.0,8.0,1.0,6.0,0.0,3.0,5.0
2020-09-12,3922,249,1181,66,1083,32,558,622,8.0,1.0,6.0,6.0,0.0,0.0,2.0,3.0,16.0,1.0,8.0,1.0,6.0,0.0,3.0,5.0
2020-09-13,3931,250,1187,72,1083,32,561,626,9.0,1.0,6.0,6.0,0.0,0.0,3.0,4.0,16.0,1.0,8.0,1.0,6.0,0.0,3.0,5.0
2020-09-14,3939,251,1193,78,1083,32,563,629,8.0,1.0,6.0,6.0,0.0,0.0,2.0,3.0,15.0,1.0,8.0,1.0,6.0,0.0,3.0,5.0
2020-09-15,3948,252,1199,84,1083,32,566,633,9.0,1.0,6.0,6.0,0.0,0.0,3.0,4.0,15.0,1.0,8.0,1.0,6.0,0.0,3.0,5.0
2020-09-16,3987,254,1217,102,1083,32,578,639,39.0,2.0,18.0,18.0,0.0,0.0,12.0,6.0,18.0,1.0,8.0,2.0,6.0,0.0,4.0,5.0
2020-09-17,4004,254,1217,103,1084,32,579,640,17.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,18.0,1.0,7.0,7.0,0.0,0.0,3.0,4.0
2020-09-18,4034,256,1221,105,1084,32,580,641,30.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,17.0,1.0,7.0,6.0,0.0,0.0,3.0,3.0
2020-09-19,4049,256,1231,115,1084,32,585,641,15.0,0.0,10.0,10.0,0.0,0.0,5.0,0.0,18.0,1.0,7.0,7.0,0.0,0.0,4.0,3.0
2020-09-20,4065,257,1242,126,1084,32,591,641,16.0,1.0,11.0,11.0,0.0,0.0,6.0,0.0,19.0,1.0,8.0,8.0,0.0,0.0,4.0,2.0
2020-09-21,4081,258,1253,137,1084,32,597,641,16.0,1.0,11.0,11.0,0.0,0.0,6.0,0.0,20.0,1.0,9.0,8.0,0.0,0.0,5.0,2.0
2020-09-22,4115,258,1308,192,1084,32,633,655,34.0,0.0,55.0,55.0,0.0,0.0,36.0,14.0,24.0,1.0,16.0,15.0,0.0,0.0,10.0,3.0
2020-09-23,4145,258,1321,96,1193,32,641,660,30.0,0.0,13.0,-96.0,109.0,0.0,8.0,5.0,23.0,1.0,15.0,-1.0,16.0,0.0,9.0,3.0
2020-09-24,4164,261,1326,101,1193,32,643,663,19.0,3.0,5.0,5.0,0.0,0.0,2.0,3.0,23.0,1.0,16.0,-0.0,16.0,0.0,9.0,3.0
2020-09-25,4190,263,1335,108,1193,34,648,667,26.0,2.0,9.0,7.0,0.0,2.0,5.0,4.0,22.0,1.0,16.0,0.0,16.0,0.0,10.0,4.0
2020-09-26,4200,264,1347,76,1237,34,657,676,10.0,1.0,12.0,-32.0,44.0,0.0,9.0,9.0,22.0,1.0,17.0,-6.0,22.0,0.0,10.0,5.0
2020-09-27,4211,265,1360,45,1281,34,667,686,11.0,1.0,13.0,-31.0,44.0,0.0,10.0,10.0,21.0,1.0,17.0,-12.0,28.0,0.0,11.0,6.0
2020-09-28,4222,266,1373,14,1325,34,677,696,11.0,1.0,13.0,-31.0,44.0,0.0,10.0,10.0,20.0,1.0,17.0,-18.0,34.0,0.0,11.0,8.0
2020-09-29,4247,267,1386,23,1328,35,685,701,25.0,1.0,13.0,9.0,3.0,1.0,8.0,5.0,19.0,1.0,11.0,-24.0,35.0,0.0,7.0,7.0
2020-09-30,4279,267,1399,36,1328,35,692,707,32.0,0.0,13.0,13.0,0.0,0.0,7.0,6.0,19.0,1.0,11.0,-9.0,19.0,0.0,7.0,7.0
2020-10-01,4299,267,1413,41,1337,35,698,715,20.0,0.0,14.0,5.0,9.0,0.0,6.0,8.0,19.0,1.0,12.0,-9.0,21.0,0.0,8.0,7.0
2020-10-02,4319,268,1428,46,1347,35,705,723,20.0,1.0,15.0,5.0,10.0,0.0,7.0,8.0,18.0,1.0,13.0,-9.0,22.0,0.0,8.0,8.0
2020-10-03,4333,269,1439,48,1355,35,709,729,14.0,1.0,11.0,2.0,8.0,0.0,4.0,6.0,19.0,1.0,13.0,-4.0,17.0,0.0,7.0,8.0
2020-10-04,4347,270,1450,50,1363,35,714,735,14.0,1.0,11.0,2.0,8.0,0.0,5.0,6.0,19.0,1.0,13.0,1.0,12.0,0.0,7.0,7.0
2020-10-05,4361,271,1461,53,1372,36,719,742,14.0,1.0,11.0,3.0,9.0,1.0,5.0,7.0,20.0,1.0,13.0,6.0,7.0,0.0,6.0,7.0
2020-10-06,4416,271,1466,17,1413,36,723,743,55.0,0.0,5.0,-36.0,41.0,0.0,4.0,1.0,24.0,1.0,11.0,-1.0,12.0,0.0,5.0,6.0
2020-10-07,4429,271,1468,19,1413,36,723,745,13.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,21.0,1.0,10.0,-2.0,12.0,0.0,4.0,5.0
2020-10-08,4455,272,1474,25,1413,36,727,747,26.0,1.0,6.0,6.0,0.0,0.0,4.0,2.0,22.0,1.0,9.0,-2.0,11.0,0.0,4.0,5.0
2020-10-09,4507,272,1474,25,1413,36,727,747,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,7.0,-3.0,9.0,0.0,3.0,3.0
2020-10-10,4518,272,1476,27,1413,36,727,748,11.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,26.0,0.0,5.0,-3.0,8.0,0.0,3.0,3.0
2020-10-11,4529,273,1478,29,1413,36,728,749,11.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,26.0,0.0,4.0,-3.0,7.0,0.0,2.0,2.0
2020-10-12,4540,274,1480,31,1413,36,729,751,11.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,26.0,0.0,3.0,-3.0,6.0,0.0,1.0,1.0
2020-10-13,4551,275,1482,33,1413,36,730,752,11.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,19.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0
2020-10-14,4562,276,1484,35,1413,36,731,753,11.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,19.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0
2020-10-15,4573,277,1487,38,1413,36,732,755,11.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,17.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0
2020-10-16,4663,277,1515,66,1413,36,747,768,90.0,0.0,28.0,28.0,0.0,0.0,15.0,13.0,22.0,1.0,6.0,6.0,0.0,0.0,3.0,3.0
2020-10-17,4680,278,1521,72,1413,36,749,771,17.0,1.0,6.0,6.0,0.0,0.0,2.0,3.0,23.0,1.0,6.0,6.0,0.0,0.0,3.0,3.0
2020-10-18,4698,279,1527,78,1413,36,752,774,18.0,1.0,6.0,6.0,0.0,0.0,3.0,3.0,24.0,1.0,7.0,7.0,0.0,0.0,3.0,4.0
2020-10-19,4715,280,1533,84,1413,36,755,777,17.0,1.0,6.0,6.0,0.0,0.0,3.0,3.0,25.0,1.0,8.0,8.0,0.0,0.0,4.0,4.0
2020-10-20,4733,281,1539,91,1413,36,758,781,18.0,1.0,6.0,7.0,0.0,0.0,3.0,4.0,26.0,1.0,8.0,8.0,0.0,0.0,4.0,4.0
2020-10-21,4774,283,1550,21,1493,36,765,785,41.0,2.0,11.0,-70.0,80.0,0.0,7.0,4.0,30.0,1.0,9.0,-2.0,11.0,0.0,5.0,5.0
2020-10-22,4801,285,1569,33,1500,36,774,795,27.0,2.0,19.0,12.0,7.0,0.0,9.0,10.0,33.0,1.0,12.0,-1.0,12.0,0.0,6.0,6.0
2020-10-23,4839,287,1576,38,1500,39,776,800,38.0,2.0,7.0,5.0,0.0,3.0,2.0,5.0,25.0,1.0,9.0,-4.0,12.0,0.0,4.0,5.0
2020-10-24,4845,288,1587,43,1506,39,782,805,6.0,1.0,11.0,5.0,6.0,0.0,6.0,5.0,24.0,1.0,9.0,-4.0,13.0,0.0,5.0,5.0
2020-10-25,4851,289,1599,48,1512,39,788,810,6.0,1.0,12.0,5.0,6.0,0.0,6.0,5.0,22.0,1.0,10.0,-4.0,14.0,0.0,5.0,5.0
2020-10-26,4858,291,1611,54,1518,39,795,816,7.0,2.0,12.0,6.0,6.0,0.0,7.0,6.0,20.0,2.0,11.0,-4.0,15.0,0.0,6.0,6.0
2020-10-27,4918,291,1612,55,1518,39,796,816,60.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,26.0,1.0,10.0,-5.0,15.0,0.0,5.0,5.0
2020-10-28,4995,294,1648,83,1526,39,816,832,77.0,3.0,36.0,28.0,8.0,0.0,20.0,16.0,32.0,2.0,14.0,9.0,5.0,0.0,7.0,7.0
2020-10-29,5004,295,1651,72,1539,39,817,833,9.0,1.0,3.0,-11.0,13.0,0.0,1.0,1.0,29.0,1.0,12.0,6.0,6.0,0.0,6.0,5.0
2020-10-30,5014,296,1654,61,1553,39,819,834,10.0,1.0,3.0,-11.0,14.0,0.0,2.0,1.0,25.0,1.0,11.0,3.0,8.0,0.0,6.0,5.0
2020-10-31,5024,297,1657,51,1567,39,821,836,10.0,1.0,3.0,-10.0,14.0,0.0,2.0,2.0,26.0,1.0,10.0,1.0,9.0,0.0,6.0,4.0
2020-11-01,5033,298,1660,40,1580,39,822,837,9.0,1.0,3.0,-11.0,13.0,0.0,1.0,1.0,26.0,1.0,9.0,-1.0,10.0,0.0,5.0,4.0
2020-11-02,5043,299,1663,29,1594,39,824,838,10.0,1.0,3.0,-11.0,14.0,0.0,2.0,1.0,26.0,1.0,7.0,-4.0,11.0,0.0,4.0,3.0
2020-11-03,5053,301,1666,19,1608,39,826,840,10.0,2.0,3.0,-10.0,14.0,0.0,2.0,2.0,19.0,1.0,8.0,-5.0,13.0,0.0,4.0,3.0
2020-11-04,5091,301,1674,27,1608,39,830,844,38.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,14.0,1.0,4.0,-8.0,12.0,0.0,2.0,2.0
2020-11-05,5202,301,1689,42,1608,39,839,850,111.0,0.0,15.0,15.0,0.0,0.0,9.0,6.0,28.0,1.0,5.0,-4.0,10.0,0.0,3.0,2.0
2020-11-06,5258,301,1714,67,1608,39,853,861,56.0,0.0,25.0,25.0,0.0,0.0,14.0,11.0,35.0,1.0,9.0,1.0,8.0,0.0,5.0,4.0
2020-11-07,5273,303,1720,67,1613,39,854,865,15.0,2.0,6.0,0.0,5.0,0.0,1.0,4.0,36.0,1.0,9.0,2.0,7.0,0.0,5.0,4.0
2020-11-08,5289,305,1726,68,1618,39,855,870,16.0,2.0,6.0,1.0,5.0,0.0,1.0,5.0,37.0,1.0,9.0,4.0,5.0,0.0,5.0,5.0
2020-11-09,5305,307,1732,69,1623,40,857,875,16.0,2.0,6.0,1.0,5.0,1.0,2.0,5.0,37.0,1.0,10.0,6.0,4.0,0.0,5.0,5.0
2020-11-10,5414,310,1764,101,1623,40,870,894,109.0,3.0,32.0,32.0,0.0,0.0,13.0,19.0,52.0,1.0,14.0,12.0,2.0,0.0,6.0,8.0
2020-11-11,5440,310,1836,107,1689,40,878,958,26.0,0.0,72.0,6.0,66.0,0.0,8.0,64.0,50.0,1.0,23.0,11.0,12.0,0.0,7.0,16.0
2020-11-12,5469,310,1851,122,1689,40,883,968,29.0,0.0,15.0,15.0,0.0,0.0,5.0,10.0,38.0,1.0,23.0,11.0,12.0,0.0,6.0,17.0
2020-11-13,5512,310,1871,107,1724,40,891,980,43.0,0.0,20.0,-15.0,35.0,0.0,8.0,12.0,36.0,1.0,22.0,6.0,17.0,0.0,5.0,17.0
2020-11-14,5556,311,1891,92,1759,40,899,992,44.0,1.0,20.0,-15.0,35.0,0.0,8.0,12.0,40.0,1.0,24.0,4.0,21.0,0.0,6.0,18.0
2020-11-15,5599,311,1911,77,1794,40,907,1004,43.0,0.0,20.0,-15.0,35.0,0.0,8.0,12.0,44.0,1.0,26.0,1.0,25.0,0.0,7.0,19.0
2020-11-16,5643,312,1931,62,1829,40,915,1016,44.0,1.0,20.0,-15.0,35.0,0.0,8.0,12.0,48.0,1.0,28.0,-1.0,29.0,0.0,8.0,20.0
2020-11-17,5686,312,1951,47,1864,40,923,1028,43.0,0.0,20.0,-15.0,35.0,0.0,8.0,12.0,39.0,0.0,27.0,-8.0,34.0,0.0,8.0,19.0
2020-11-18,5730,313,1971,32,1899,40,931,1040,44.0,1.0,20.0,-15.0,35.0,0.0,8.0,12.0,41.0,0.0,19.0,-11.0,30.0,0.0,8.0,12.0
2020-11-19,5774,314,1991,17,1934,40,939,1052,44.0,1.0,20.0,-15.0,35.0,0.0,8.0,12.0,44.0,1.0,20.0,-15.0,35.0,0.0,8.0,12.0
2020-11-20,5793,316,2003,29,1934,40,944,1059,19.0,2.0,12.0,12.0,0.0,0.0,5.0,7.0,40.0,1.0,19.0,-11.0,30.0,0.0,8.0,11.0
2020-11-21,5813,319,2016,41,1934,41,950,1066,20.0,3.0,13.0,12.0,0.0,1.0,6.0,7.0,37.0,1.0,18.0,-7.0,25.0,0.0,7.0,11.0
2020-11-22,5833,322,2029,53,1934,41,956,1073,20.0,3.0,13.0,12.0,0.0,0.0,6.0,7.0,33.0,2.0,17.0,-3.0,20.0,0.0,7.0,10.0
2020-11-23,5853,325,2042,65,1935,42,962,1080,20.0,3.0,13.0,12.0,1.0,1.0,6.0,7.0,30.0,2.0,16.0,0.0,15.0,0.0,7.0,9.0
2020-11-24,5931,327,2054,76,1935,43,969,1085,78.0,2.0,12.0,11.0,0.0,1.0,7.0,5.0,35.0,2.0,15.0,4.0,10.0,0.0,7.0,8.0
2020-11-25,5978,332,2103,124,1935,44,988,1115,47.0,5.0,49.0,48.0,0.0,1.0,19.0,30.0,35.0,3.0,19.0,13.0,5.0,1.0,8.0,11.0
2020-11-26,6070,332,2111,14,2053,44,992,1119,92.0,0.0,8.0,-110.0,118.0,0.0,4.0,4.0,42.0,3.0,17.0,-0.0,17.0,1.0,8.0,10.0
2020-11-27,6142,334,2119,21,2054,44,996,1123,72.0,2.0,8.0,7.0,1.0,0.0,4.0,4.0,50.0,3.0,17.0,-1.0,17.0,1.0,7.0,9.0
2020-11-28,6142,335,2125,27,2054,44,1000,1125,0.0,1.0,6.0,6.0,0.0,0.0,4.0,2.0,47.0,2.0,16.0,-2.0,17.0,0.0,7.0,8.0
2020-11-29,6142,336,2132,34,2054,44,1004,1128,0.0,1.0,7.0,7.0,0.0,0.0,4.0,3.0,44.0,2.0,15.0,-3.0,17.0,0.0,7.0,8.0
2020-11-30,6142,337,2139,41,2054,44,1008,1131,0.0,1.0,7.0,7.0,0.0,0.0,4.0,3.0,41.0,2.0,14.0,-3.0,17.0,0.0,7.0,7.0
2020-12-01,6157,337,2148,48,2055,45,1011,1137,15.0,0.0,9.0,7.0,1.0,1.0,3.0,6.0,32.0,1.0,13.0,-4.0,17.0,0.0,6.0,7.0
2020-12-02,6269,341,2192,49,2098,45,1030,1162,112.0,4.0,44.0,1.0,43.0,0.0,19.0,25.0,42.0,1.0,13.0,-11.0,23.0,0.0,6.0,7.0
2020-12-03,6402,341,2220,74,2101,45,1039,1181,133.0,0.0,28.0,25.0,3.0,0.0,9.0,19.0,47.0,1.0,16.0,9.0,7.0,0.0,7.0,9.0
2020-12-04,6479,344,2246,73,2127,46,1047,1199,77.0,3.0,26.0,-1.0,26.0,1.0,8.0,18.0,48.0,1.0,18.0,7.0,10.0,0.0,7.0,11.0
2020-12-05,6481,345,2259,85,2128,46,1054,1204,2.0,1.0,13.0,12.0,1.0,0.0,7.0,5.0,48.0,1.0,19.0,8.0,11.0,0.0,8.0,11.0
2020-12-06,6483,346,2272,97,2129,46,1061,1210,2.0,1.0,13.0,12.0,1.0,0.0,7.0,6.0,49.0,1.0,20.0,9.0,11.0,0.0,8.0,12.0
2020-12-07,6485,348,2285,109,2130,46,1069,1216,2.0,2.0,13.0,12.0,1.0,0.0,8.0,6.0,49.0,2.0,21.0,10.0,11.0,0.0,9.0,12.0
2020-12-08,6647,352,2319,45,2228,46,1090,1229,162.0,4.0,34.0,-64.0,98.0,0.0,21.0,13.0,70.0,2.0,24.0,-0.0,25.0,0.0,11.0,13.0
