datetime,mild,sars,positive,underobs,recovered,deaths,masc,fem,mild_s,sars_s,positive_s,underobs_s,recovered_s,deaths_s,masc_s,fem_s,mild_m,sars_m,positive_m,underobs_m,recovered_m,deaths_m,masc_m,fem_m
2021-07-29,22049,809,8072,3,7927,142,3638,4434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,28.0,0.0,27.0,1.0,7.0,22.0
2021-07-30,22049,809,8072,2,7927,143,3638,4434,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,31.0,1.0,28.0,-0.0,27.0,2.0,7.0,22.0
2021-07-31,22049,812,8072,2,7927,143,3638,4434,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,4.0,-0.0,3.0,1.0,1.0,3.0
2021-08-01,22049,812,8072,2,7927,143,3638,4434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,4.0,-0.0,3.0,1.0,1.0,3.0
2021-08-02,22169,812,8164,4,8017,143,3686,4478,120.0,0.0,92.0,2.0,90.0,0.0,48.0,44.0,31.0,1.0,18.0,0.0,16.0,1.0,8.0,9.0
2021-08-03,22169,812,8164,4,8017,143,3686,4478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,15.0,0.0,14.0,1.0,8.0,7.0
2021-08-04,22426,813,8209,4,8062,143,3709,4500,257.0,1.0,45.0,0.0,45.0,0.0,23.0,22.0,54.0,1.0,20.0,0.0,19.0,0.0,10.0,9.0
2021-08-05,22684,814,8254,4,8107,143,3732,4522,258.0,1.0,45.0,0.0,45.0,0.0,23.0,22.0,91.0,1.0,26.0,0.0,26.0,0.0,13.0,13.0
2021-08-06,22706,814,8254,4,8107,143,3732,4522,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,26.0,0.0,26.0,0.0,13.0,13.0
2021-08-07,22729,814,8254,4,8107,143,3732,4522,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,26.0,0.0,26.0,0.0,13.0,13.0
2021-08-08,22751,814,8254,4,8107,143,3732,4522,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,26.0,0.0,26.0,0.0,13.0,13.0
2021-08-09,22774,814,8254,4,8107,143,3732,4522,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,13.0,0.0,13.0,0.0,7.0,6.0
2021-08-10,22797,815,8254,4,8107,143,3732,4522,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,13.0,0.0,13.0,0.0,7.0,6.0
2021-08-11,22955,815,8294,3,8147,143,3752,4542,158.0,0.0,40.0,-1.0,40.0,0.0,20.0,20.0,76.0,0.0,12.0,-0.0,12.0,0.0,6.0,6.0
2021-08-12,23113,815,8334,3,8188,143,3772,4562,158.0,0.0,40.0,0.0,41.0,0.0,20.0,20.0,61.0,0.0,11.0,-0.0,12.0,0.0,6.0,6.0
2021-08-13,23143,815,8337,3,8191,143,3773,4564,30.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,62.0,0.0,12.0,-0.0,12.0,0.0,6.0,6.0
2021-08-14,23173,816,8341,3,8195,143,3775,4566,30.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,63.0,0.0,12.0,-0.0,13.0,0.0,6.0,6.0
2021-08-15,23203,817,8345,3,8199,143,3776,4568,30.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,65.0,0.0,13.0,-0.0,13.0,0.0,6.0,7.0
2021-08-16,23233,818,8349,3,8203,143,3778,4570,30.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,66.0,1.0,14.0,-0.0,14.0,0.0,7.0,7.0
2021-08-17,23263,819,8353,3,8207,143,3780,4573,30.0,1.0,4.0,0.0,4.0,0.0,2.0,3.0,67.0,1.0,14.0,-0.0,14.0,0.0,7.0,7.0
2021-08-18,23333,819,8359,3,8212,143,3783,4576,70.0,0.0,6.0,0.0,5.0,0.0,3.0,3.0,54.0,1.0,9.0,0.0,9.0,0.0,4.0,5.0
2021-08-19,23403,820,8365,3,8218,144,3786,4579,70.0,1.0,6.0,0.0,6.0,1.0,3.0,3.0,41.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0
2021-08-20,23425,820,8367,3,8220,144,3787,4580,22.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,40.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0
2021-08-21,23448,820,8370,3,8223,144,3788,4581,23.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,39.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0
2021-08-22,23471,820,8373,3,8226,144,3790,4583,23.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,38.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0
2021-08-23,23494,820,8376,3,8229,144,3791,4584,23.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,37.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0
2021-08-24,23517,820,8379,3,8232,144,3793,4586,23.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,36.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0
2021-08-25,23604,822,8389,3,8242,144,3797,4592,87.0,2.0,10.0,0.0,10.0,0.0,4.0,6.0,39.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0
2021-08-26,23691,825,8400,4,8252,144,3802,4598,87.0,3.0,11.0,1.0,10.0,0.0,5.0,6.0,41.0,1.0,5.0,0.0,5.0,0.0,2.0,3.0
2021-08-27,23717,825,8405,4,8257,144,3804,4601,26.0,0.0,5.0,0.0,5.0,0.0,2.0,3.0,42.0,1.0,5.0,0.0,5.0,0.0,2.0,3.0
2021-08-28,23743,825,8410,4,8262,144,3806,4604,26.0,0.0,5.0,0.0,5.0,0.0,2.0,3.0,42.0,1.0,6.0,0.0,6.0,0.0,3.0,3.0
2021-08-29,23769,825,8415,4,8267,144,3808,4607,26.0,0.0,5.0,0.0,5.0,0.0,2.0,3.0,43.0,1.0,6.0,0.0,6.0,0.0,3.0,3.0
2021-08-30,23795,825,8420,4,8272,144,3810,4610,26.0,0.0,5.0,0.0,5.0,0.0,2.0,3.0,43.0,1.0,6.0,0.0,6.0,0.0,3.0,4.0
2021-08-31,23822,826,8425,4,8277,144,3812,4613,27.0,1.0,5.0,0.0,5.0,0.0,2.0,3.0,44.0,1.0,7.0,0.0,6.0,0.0,3.0,4.0
2021-09-01,23891,828,8439,4,8291,144,3816,4623,69.0,2.0,14.0,0.0,14.0,0.0,4.0,10.0,41.0,1.0,7.0,0.0,7.0,0.0,3.0,4.0
2021-09-02,23960,830,8454,4,8306,144,3820,4634,69.0,2.0,15.0,0.0,15.0,0.0,4.0,11.0,38.0,1.0,8.0,0.0,8.0,0.0,3.0,5.0
2021-09-03,23960,830,8454,4,8306,144,3820,4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,7.0,0.0,7.0,0.0,2.0,5.0
2021-09-04,23960,830,8454,4,8306,144,3820,4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,6.0,0.0,6.0,0.0,2.0,4.0
2021-09-05,23960,830,8454,4,8306,144,3820,4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,6.0,0.0,6.0,0.0,2.0,4.0
2021-09-06,23960,830,8454,4,8306,144,3820,4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0
2021-09-07,23960,830,8454,4,8306,144,3820,4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0
2021-09-08,23960,830,8454,4,8306,144,3820,4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0
2021-09-09,23961,831,8455,4,8306,145,3821,4634,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,24025,831,8462,4,8313,145,3824,4638,64.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2021-09-11,24089,832,8469,4,8320,145,3827,4642,64.0,1.0,7.0,0.0,7.0,0.0,3.0,4.0,18.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0
2021-09-12,24154,833,8476,4,8327,145,3830,4646,65.0,1.0,7.0,0.0,7.0,0.0,3.0,4.0,28.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0
2021-09-13,24218,834,8483,4,8334,145,3833,4650,64.0,1.0,7.0,0.0,7.0,0.0,3.0,4.0,37.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0
2021-09-14,24283,835,8490,4,8341,145,3836,4654,65.0,1.0,7.0,0.0,7.0,0.0,3.0,4.0,46.0,1.0,5.0,0.0,5.0,0.0,2.0,3.0
2021-09-15,24347,836,8497,4,8348,145,3839,4658,64.0,1.0,7.0,0.0,7.0,0.0,3.0,4.0,55.0,1.0,6.0,0.0,6.0,0.0,3.0,3.0
2021-09-16,24412,837,8505,5,8355,145,3842,4663,65.0,1.0,8.0,1.0,7.0,0.0,3.0,5.0,64.0,1.0,7.0,0.0,7.0,0.0,3.0,4.0
2021-09-17,24505,837,8518,4,8369,145,3846,4672,93.0,0.0,13.0,-1.0,14.0,0.0,4.0,9.0,69.0,1.0,8.0,0.0,8.0,0.0,3.0,5.0
2021-09-18,24598,837,8532,3,8383,145,3850,4681,93.0,0.0,14.0,-1.0,14.0,0.0,4.0,9.0,73.0,1.0,9.0,-0.0,9.0,0.0,3.0,6.0
2021-09-19,24691,837,8545,3,8397,145,3855,4690,93.0,0.0,13.0,0.0,14.0,0.0,5.0,9.0,77.0,1.0,10.0,-0.0,10.0,0.0,4.0,6.0
2021-09-20,24784,837,8559,2,8411,145,3859,4699,93.0,0.0,14.0,-1.0,14.0,0.0,4.0,9.0,81.0,0.0,11.0,-0.0,11.0,0.0,4.0,7.0
2021-09-21,24878,837,8573,2,8426,145,3864,4709,94.0,0.0,14.0,0.0,15.0,0.0,5.0,10.0,85.0,0.0,12.0,-0.0,12.0,0.0,4.0,8.0
2021-09-22,24920,838,8580,2,8433,145,3867,4713,42.0,1.0,7.0,0.0,7.0,0.0,3.0,4.0,82.0,0.0,12.0,-0.0,12.0,0.0,4.0,8.0
2021-09-23,24963,839,8588,2,8441,145,3870,4718,43.0,1.0,8.0,0.0,8.0,0.0,3.0,5.0,79.0,0.0,12.0,-0.0,12.0,0.0,4.0,8.0
2021-09-24,25020,839,8602,2,8455,145,3875,4726,57.0,0.0,14.0,0.0,14.0,0.0,5.0,8.0,74.0,0.0,12.0,-0.0,12.0,0.0,4.0,8.0
2021-09-25,25078,839,8616,2,8469,145,3881,4734,58.0,0.0,14.0,0.0,14.0,0.0,6.0,8.0,69.0,0.0,12.0,-0.0,12.0,0.0,4.0,8.0
2021-09-26,25135,839,8630,2,8483,145,3887,4742,57.0,0.0,14.0,0.0,14.0,0.0,6.0,8.0,63.0,0.0,12.0,-0.0,12.0,0.0,5.0,7.0
2021-09-27,25193,839,8644,2,8497,145,3893,4750,58.0,0.0,14.0,0.0,14.0,0.0,6.0,8.0,58.0,0.0,12.0,0.0,12.0,0.0,5.0,7.0
2021-09-28,25251,839,8658,2,8511,145,3899,4759,58.0,0.0,14.0,0.0,14.0,0.0,6.0,9.0,53.0,0.0,12.0,0.0,12.0,0.0,5.0,7.0
2021-09-29,25360,842,8661,2,8514,145,3900,4761,109.0,3.0,3.0,0.0,3.0,0.0,1.0,2.0,63.0,1.0,12.0,0.0,12.0,0.0,5.0,7.0
2021-09-30,25469,845,8664,2,8517,145,3901,4763,109.0,3.0,3.0,0.0,3.0,0.0,1.0,2.0,72.0,1.0,11.0,0.0,11.0,0.0,4.0,6.0
2021-10-01,25492,845,8676,2,8529,145,3906,4770,23.0,0.0,12.0,0.0,12.0,0.0,5.0,7.0,67.0,1.0,11.0,0.0,11.0,0.0,4.0,6.0
2021-10-02,25515,845,8688,2,8541,145,3911,4777,23.0,0.0,12.0,0.0,12.0,0.0,5.0,7.0,62.0,1.0,10.0,0.0,10.0,0.0,4.0,6.0
2021-10-03,25538,845,8701,2,8554,145,3916,4784,23.0,0.0,13.0,0.0,13.0,0.0,5.0,7.0,58.0,1.0,10.0,0.0,10.0,0.0,4.0,6.0
2021-10-04,25561,845,8713,2,8566,145,3921,4791,23.0,0.0,12.0,0.0,12.0,0.0,5.0,7.0,53.0,1.0,10.0,0.0,10.0,0.0,4.0,6.0
2021-10-05,25584,845,8726,2,8579,145,3927,4799,23.0,0.0,13.0,0.0,13.0,0.0,6.0,8.0,48.0,1.0,10.0,0.0,10.0,0.0,4.0,6.0
2021-10-06,25673,845,8733,2,8586,145,3929,4803,89.0,0.0,7.0,0.0,7.0,0.0,2.0,4.0,45.0,0.0,10.0,0.0,10.0,0.0,4.0,6.0
2021-10-07,25763,845,8740,2,8593,145,3932,4808,90.0,0.0,7.0,0.0,7.0,0.0,3.0,5.0,42.0,0.0,11.0,0.0,11.0,0.0,4.0,6.0
2021-10-08,25801,846,8756,2,8608,145,3939,4816,38.0,1.0,16.0,0.0,15.0,0.0,7.0,8.0,44.0,0.0,11.0,0.0,11.0,0.0,5.0,7.0
2021-10-09,25840,847,8772,2,8624,145,3947,4824,39.0,1.0,16.0,0.0,16.0,0.0,8.0,8.0,46.0,0.0,12.0,0.0,12.0,0.0,5.0,7.0
2021-10-10,25879,848,8788,2,8640,145,3955,4833,39.0,1.0,16.0,0.0,16.0,0.0,8.0,9.0,49.0,0.0,12.0,0.0,12.0,0.0,6.0,7.0
2021-10-11,25918,849,8804,3,8656,145,3962,4841,39.0,1.0,16.0,1.0,16.0,0.0,7.0,8.0,51.0,1.0,13.0,0.0,13.0,0.0,6.0,7.0
2021-10-12,25957,850,8820,3,8672,145,3970,4850,39.0,1.0,16.0,0.0,16.0,0.0,8.0,9.0,53.0,1.0,13.0,0.0,13.0,0.0,6.0,7.0
2021-10-13,25996,851,8836,3,8688,145,3978,4858,39.0,1.0,16.0,0.0,16.0,0.0,8.0,8.0,46.0,1.0,15.0,0.0,15.0,0.0,7.0,8.0
2021-10-14,26035,853,8853,4,8704,145,3986,4867,39.0,2.0,17.0,1.0,16.0,0.0,8.0,9.0,39.0,1.0,16.0,0.0,16.0,0.0,8.0,8.0
2021-10-15,26078,853,8857,3,8708,145,3988,4869,43.0,0.0,4.0,-1.0,4.0,0.0,2.0,2.0,40.0,1.0,14.0,0.0,14.0,0.0,7.0,8.0
2021-10-16,26122,853,8861,3,8712,145,3990,4871,44.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,40.0,1.0,13.0,0.0,13.0,0.0,6.0,7.0
2021-10-17,26165,853,8865,2,8717,145,3992,4873,43.0,0.0,4.0,-1.0,5.0,0.0,2.0,2.0,41.0,1.0,11.0,0.0,11.0,0.0,5.0,6.0
2021-10-18,26209,853,8869,2,8721,145,3994,4875,44.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,42.0,1.0,9.0,-0.0,9.0,0.0,5.0,5.0
2021-10-19,26253,853,8873,2,8726,145,3996,4877,44.0,0.0,4.0,0.0,5.0,0.0,2.0,2.0,42.0,0.0,8.0,-0.0,8.0,0.0,4.0,4.0
2021-10-20,26352,853,8887,2,8739,146,4002,4885,99.0,0.0,14.0,0.0,13.0,1.0,6.0,8.0,51.0,0.0,7.0,-0.0,7.0,0.0,3.0,4.0
2021-10-21,26451,853,8902,2,8752,148,4008,4894,99.0,0.0,15.0,0.0,13.0,2.0,6.0,9.0,59.0,0.0,7.0,-0.0,7.0,0.0,3.0,4.0
2021-10-22,26477,853,8907,2,8756,148,4010,4896,26.0,0.0,5.0,0.0,4.0,0.0,2.0,2.0,57.0,0.0,7.0,-0.0,7.0,0.0,3.0,4.0
2021-10-23,26504,854,8912,3,8761,148,4012,4899,27.0,1.0,5.0,1.0,5.0,0.0,2.0,3.0,55.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0
2021-10-24,26531,855,8917,3,8766,148,4015,4902,27.0,1.0,5.0,0.0,5.0,0.0,3.0,3.0,52.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0
2021-10-25,26558,856,8922,4,8771,148,4017,4905,27.0,1.0,5.0,1.0,5.0,0.0,2.0,3.0,50.0,0.0,8.0,0.0,7.0,0.0,3.0,4.0
2021-10-26,26585,857,8928,5,8776,148,4020,4908,27.0,1.0,6.0,1.0,5.0,0.0,3.0,3.0,47.0,1.0,8.0,0.0,7.0,0.0,3.0,4.0
2021-10-27,26590,857,8935,5,8783,148,4023,4912,5.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0,34.0,1.0,7.0,0.0,6.0,0.0,3.0,4.0
2021-10-28,26596,857,8942,5,8790,148,4026,4916,6.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0,21.0,1.0,6.0,0.0,5.0,0.0,3.0,3.0
2021-10-29,26602,857,8950,5,8798,148,4030,4920,6.0,0.0,8.0,0.0,8.0,0.0,4.0,4.0,18.0,1.0,6.0,0.0,6.0,0.0,3.0,3.0
2021-10-30,26608,857,8957,5,8805,148,4033,4924,6.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0,15.0,0.0,6.0,0.0,6.0,0.0,3.0,4.0
2021-10-31,26614,857,8965,5,8812,148,4036,4928,6.0,0.0,8.0,0.0,7.0,0.0,3.0,4.0,12.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0
2021-11-01,26620,857,8972,5,8820,148,4040,4932,6.0,0.0,7.0,0.0,8.0,0.0,4.0,4.0,9.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0
2021-11-02,26626,857,8980,5,8827,148,4043,4936,6.0,0.0,8.0,0.0,7.0,0.0,3.0,4.0,6.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0
2021-11-03,26632,857,8987,5,8834,148,4046,4940,6.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0,6.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0
2021-11-04,26638,857,8995,6,8842,148,4050,4945,6.0,0.0,8.0,1.0,8.0,0.0,4.0,5.0,6.0,0.0,8.0,0.0,7.0,0.0,3.0,4.0
2021-11-05,26649,857,8995,5,8842,148,4050,4945,11.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,6.0,0.0,3.0,4.0
2021-11-06,26660,857,8995,5,8842,148,4050,4945,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,5.0,0.0,2.0,3.0
2021-11-07,26672,857,8995,5,8842,148,4050,4945,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0
2021-11-08,26683,857,8995,5,8842,148,4050,4945,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0
2021-11-09,26695,857,8995,5,8843,148,4050,4945,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0
2021-11-10,26760,857,9005,5,8853,148,4054,4950,65.0,0.0,10.0,0.0,10.0,0.0,4.0,5.0,18.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0
2021-11-11,26825,858,9015,5,8863,148,4058,4956,65.0,1.0,10.0,0.0,10.0,0.0,4.0,6.0,27.0,0.0,3.0,-0.0,3.0,0.0,1.0,2.0
2021-11-12,26891,859,9025,5,8873,148,4062,4962,66.0,1.0,10.0,0.0,10.0,0.0,4.0,6.0,35.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0
2021-11-13,26956,859,9035,5,8883,148,4066,4968,65.0,0.0,10.0,0.0,10.0,0.0,4.0,6.0,42.0,0.0,6.0,0.0,6.0,0.0,2.0,3.0
2021-11-14,27021,860,9045,5,8893,148,4071,4974,65.0,1.0,10.0,0.0,10.0,0.0,5.0,6.0,50.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0
2021-11-15,27087,861,9055,5,8903,148,4075,4980,66.0,1.0,10.0,0.0,10.0,0.0,4.0,6.0,58.0,1.0,9.0,0.0,9.0,0.0,4.0,5.0
2021-11-16,27152,861,9065,5,8913,148,4079,4986,65.0,0.0,10.0,0.0,10.0,0.0,4.0,6.0,65.0,1.0,10.0,0.0,10.0,0.0,4.0,6.0
2021-11-17,27217,862,9075,5,8923,148,4083,4992,65.0,1.0,10.0,0.0,10.0,0.0,4.0,6.0,65.0,1.0,10.0,0.0,10.0,0.0,4.0,6.0
2021-11-18,27283,863,9086,6,8933,148,4088,4998,66.0,1.0,11.0,1.0,10.0,0.0,5.0,6.0,65.0,1.0,10.0,0.0,10.0,0.0,4.0,6.0
2021-11-19,27286,863,9086,6,8933,148,4088,4998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,9.0,0.0,9.0,0.0,4.0,5.0
2021-11-20,27290,863,9086,6,8933,148,4088,4998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,7.0,0.0,7.0,0.0,3.0,4.0
2021-11-21,27294,863,9086,6,8933,148,4088,4998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,6.0,0.0,6.0,0.0,2.0,3.0
2021-11-22,27298,863,9086,6,8933,148,4088,4998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,0.0,4.0,0.0,2.0,3.0
2021-11-23,27302,863,9086,6,8933,148,4088,4998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0
2021-11-24,27354,865,9098,6,8944,148,4092,5006,52.0,2.0,12.0,0.0,11.0,0.0,4.0,8.0,20.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0
2021-11-25,27406,867,9110,7,8956,148,4096,5014,52.0,2.0,12.0,1.0,12.0,0.0,4.0,8.0,18.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0
